onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.858714	trials	encoding	bd_movie				478.858714
511.076795	3.961497999999949	trials	recognition	old017.png	1.0	3.0	6.0	515.038293
516.072293	2.475530000000049	trials	recognition	new035.png	1.0	3.0	1.0	518.547823
519.576916	1.7579990000000407	trials	recognition	old028.png	1.0	3.0	6.0	521.334915
522.364165	3.1563110000000734	trials	recognition	new002.png	0.0	3.0	6.0	525.520476
526.549195	2.0265609999999015	trials	recognition	new039.png	1.0	3.0	1.0	528.575756
529.604162	2.0760930000000144	trials	recognition	old039.png	1.0	3.0	6.0	531.680255
532.709473	1.5355620000000272	trials	recognition	new037.png	1.0	3.0	1.0	534.245035
535.273254	4.596685000000093	trials	recognition	new007.png	1.0	3.0	1.0	539.869939
540.898376	3.416435999999976	trials	recognition	old024.png	1.0	3.0	6.0	544.314812
545.343718	2.266030999999998	trials	recognition	new001.png	1.0	3.0	1.0	547.609749
548.638529	2.734999000000016	trials	recognition	new013.png	0.0	3.0	6.0	551.373528
552.401653	2.0369049999999334	trials	recognition	old013.png	1.0	3.0	6.0	554.438558
555.467027	1.7572799999999233	trials	recognition	old007.png	1.0	3.0	6.0	557.224307
558.252994	2.4559370000000627	trials	recognition	new003.png	1.0	3.0	1.0	560.708931
561.73793	1.6865619999999808	trials	recognition	old026.png	1.0	3.0	6.0	563.424492
564.452992	1.5658429999999726	trials	recognition	old002.png	0.0	3.0	1.0	566.018835
567.04796	2.5363419999999905	trials	recognition	new017.png	1.0	3.0	1.0	569.584302
570.612802	3.19687399999998	trials	recognition	new032.png	1.0	3.0	1.0	573.809676
574.838331	2.40678099999991	trials	recognition	old035.png	1.0	3.0	6.0	577.245112
578.273861	2.6659680000000208	trials	recognition	old031.png	1.0	3.0	6.0	580.939829
581.968422	2.107717999999977	trials	recognition	new006.png	1.0	3.0	1.0	584.07614
585.105234	1.1966869999999972	trials	recognition	new036.png	1.0	3.0	1.0	586.301921
587.330608	1.9756549999999606	trials	recognition	old037.png	1.0	3.0	6.0	589.306263
590.3337	2.2857179999999744	trials	recognition	new023.png	1.0	3.0	1.0	592.619418
593.648543	6.257840999999985	trials	recognition	old003.png	1.0	3.0	6.0	599.906384
600.935258	1.53593699999999	trials	recognition	new025.png	1.0	3.0	1.0	602.471195
603.500007	2.1070929999999635	trials	recognition	old019.png	1.0	3.0	6.0	605.6071
606.636256	1.6759680000000117	trials	recognition	old011.png	1.0	3.0	6.0	608.312224
609.341036	1.0964060000000018	trials	recognition	new015.png	1.0	3.0	1.0	610.437442
611.465598	3.187373999999977	trials	recognition	new014.png	0.0	3.0	6.0	614.652972
615.681628	1.275904999999966	trials	recognition	new033.png	1.0	3.0	1.0	616.957533
617.985783	1.3565620000000536	trials	recognition	old030.png	1.0	3.0	6.0	619.342345
620.371001	2.769498999999996	trials	recognition	old033.png	0.0	3.0	1.0	623.1405
624.167593	1.9299680000000308	trials	recognition	new009.png	1.0	3.0	1.0	626.097561
627.125092	1.558779999999956	trials	recognition	new005.png	1.0	3.0	1.0	628.683872
629.716809	2.367811999999958	trials	recognition	old005.png	1.0	3.0	6.0	632.084621
633.111808	2.035843	trials	recognition	old010.png	1.0	3.0	6.0	635.147651
636.175619	1.866624999999999	trials	recognition	new019.png	1.0	3.0	1.0	638.042244
639.070931	1.5414050000000543	trials	recognition	old006.png	1.0	3.0	6.0	640.612336
641.640773	1.88728100000003	trials	recognition	old016.png	1.0	3.0	6.0	643.528054
