onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.84437	trials	encoding	bd_movie				478.84437
588.557732	11.72924599999999	trials	recognition	old016.png	1.0	3.0	6.0	600.286978
601.329352	5.498092000000042	trials	recognition	new025.png	1.0	3.0	1.0	606.827444
607.870068	6.349217000000067	trials	recognition	old024.png	1.0	2.0	5.0	614.219285
615.262534	6.299622999999997	trials	recognition	old035.png	0.0	2.0	2.0	621.562157
622.614187	7.4443410000000085	trials	recognition	new007.png	1.0	3.0	1.0	630.058528
631.106621	2.33768699999996	trials	recognition	new033.png	1.0	3.0	1.0	633.444308
634.476339	2.9480299999999033	trials	recognition	old037.png	1.0	3.0	6.0	637.424369
638.45915	4.196341999999959	trials	recognition	old039.png	1.0	3.0	6.0	642.655492
643.686398	2.2174989999999752	trials	recognition	old026.png	1.0	3.0	6.0	645.903897
646.934553	1.6608429999999998	trials	recognition	old007.png	1.0	3.0	6.0	648.595396
649.624458	2.7074049999999943	trials	recognition	old003.png	1.0	3.0	6.0	652.331863
653.361394	5.607934999999998	trials	recognition	new013.png	1.0	2.0	2.0	658.969329
659.999735	1.9673740000000635	trials	recognition	old017.png	1.0	3.0	6.0	661.967109
662.996171	6.69727899999998	trials	recognition	new039.png	1.0	2.0	2.0	669.69345
670.722387	3.2879050000000234	trials	recognition	old006.png	1.0	3.0	6.0	674.010292
675.039635	4.357436000000007	trials	recognition	old019.png	1.0	3.0	6.0	679.397071
680.426195	3.326812000000018	trials	recognition	new035.png	1.0	3.0	1.0	683.753007
684.781256	2.987310999999977	trials	recognition	old033.png	1.0	3.0	6.0	687.768567
688.796786	2.356249000000048	trials	recognition	new001.png	1.0	3.0	1.0	691.153035
692.181503	2.5578120000000126	trials	recognition	new032.png	1.0	3.0	1.0	694.739315
695.768189	2.076812000000018	trials	recognition	old028.png	1.0	3.0	6.0	697.845001
698.873844	2.0366240000000744	trials	recognition	old002.png	1.0	3.0	6.0	700.910468
701.939468	5.626559999999927	trials	recognition	new014.png	1.0	2.0	2.0	707.566028
708.594872	4.137747999999988	trials	recognition	new015.png	1.0	3.0	1.0	712.73262
713.76087	2.3374990000000935	trials	recognition	old013.png	1.0	3.0	6.0	716.098369
717.127181	3.336436000000049	trials	recognition	old010.png	1.0	2.0	5.0	720.463617
721.492491	3.3964990000000626	trials	recognition	new017.png	1.0	3.0	1.0	724.88899
725.91949	2.3473109999999906	trials	recognition	new003.png	1.0	3.0	1.0	728.266801
729.295207	9.22849599999995	trials	recognition	old005.png	1.0	2.0	5.0	738.523703
739.552359	6.2672790000000305	trials	recognition	new023.png	1.0	3.0	1.0	745.819638
746.848606	2.616655000000037	trials	recognition	new019.png	1.0	3.0	1.0	749.465261
750.494167	2.2465930000000753	trials	recognition	old011.png	1.0	3.0	6.0	752.74076
753.769166	10.956338999999957	trials	recognition	new009.png	1.0	2.0	2.0	764.725505
765.753974	6.507310000000075	trials	recognition	new006.png	1.0	2.0	2.0	772.261284
773.290471	6.1366219999999885	trials	recognition	new002.png	1.0	2.0	2.0	779.427093
780.455905	2.456592999999998	trials	recognition	new036.png	1.0	3.0	1.0	782.912498
783.941123	1.7873739999999998	trials	recognition	new037.png	1.0	3.0	1.0	785.728497
786.757059	1.846967999999947	trials	recognition	old031.png	1.0	3.0	6.0	788.604027
789.632245	2.427624000000037	trials	recognition	old030.png	1.0	3.0	6.0	792.059869
793.088494	2.5260299999999916	trials	recognition	new005.png	1.0	3.0	1.0	795.614524
