onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.834745	trials	encoding	bd_movie				478.834745
623.017875	38.28026599999998	trials	recognition	new013.png	1.0	2.0	2.0	661.298141
662.344953	5.971903999999995	trials	recognition	new039.png	1.0	3.0	1.0	668.316857
669.36195	2.989436000000069	trials	recognition	new032.png	0.0	2.0	5.0	672.351386
673.398636	5.5534040000000005	trials	recognition	new005.png	1.0	3.0	1.0	678.95204
680.004946	5.119122999999945	trials	recognition	old026.png	0.0	3.0	1.0	685.124069
686.183787	6.990184999999997	trials	recognition	new036.png	1.0	3.0	1.0	693.173972
694.209065	3.6080610000000206	trials	recognition	old017.png	0.0	3.0	1.0	697.817126
698.848657	5.8294349999999895	trials	recognition	new025.png	1.0	3.0	1.0	704.678092
705.707998	14.17040099999997	trials	recognition	old010.png	1.0	2.0	5.0	719.878399
720.910304	2.623781000000008	trials	recognition	new006.png	0.0	2.0	5.0	723.534085
724.563678	2.3688740000000053	trials	recognition	old039.png	1.0	3.0	6.0	726.932552
727.962052	3.229186000000027	trials	recognition	old019.png	1.0	2.0	5.0	731.191238
732.233081	4.391216999999983	trials	recognition	new001.png	1.0	3.0	1.0	736.624298
737.655141	4.288936000000035	trials	recognition	new023.png	1.0	2.0	2.0	741.944077
742.972796	2.690341999999987	trials	recognition	old028.png	1.0	3.0	6.0	745.663138
746.7007	4.9597479999999905	trials	recognition	new033.png	0.0	3.0	6.0	751.660448
752.694542	12.902682000000027	trials	recognition	new014.png	1.0	2.0	2.0	765.597224
766.625786	4.748811000000046	trials	recognition	old030.png	0.0	2.0	2.0	771.374597
772.403159	4.3718730000000505	trials	recognition	old035.png	0.0	2.0	2.0	776.775032
777.811844	4.229467	trials	recognition	old024.png	0.0	3.0	1.0	782.041311
783.069998	3.449748999999997	trials	recognition	old005.png	0.0	3.0	1.0	786.519747
787.548215	2.5493430000000217	trials	recognition	old037.png	0.0	3.0	1.0	790.097558
791.125901	8.369152999999983	trials	recognition	old033.png	0.0	3.0	1.0	799.495054
800.523647	2.1389370000000554	trials	recognition	old006.png	0.0	3.0	1.0	802.662584
803.691552	2.6683120000000145	trials	recognition	new035.png	1.0	3.0	1.0	806.359864
807.387957	2.189811999999961	trials	recognition	old007.png	0.0	2.0	2.0	809.577769
810.605893	2.0895929999999225	trials	recognition	old031.png	1.0	3.0	6.0	812.695486
813.723267	6.678779000000077	trials	recognition	old003.png	1.0	2.0	5.0	820.402046
821.429889	5.93899799999997	trials	recognition	new015.png	1.0	3.0	1.0	827.368887
828.396636	8.712715000000003	trials	recognition	old013.png	0.0	3.0	1.0	837.109351
838.137882	8.22890300000006	trials	recognition	new009.png	1.0	2.0	2.0	846.366785
847.395254	9.798870999999963	trials	recognition	new002.png	1.0	2.0	2.0	857.194125
858.222312	2.2495300000000498	trials	recognition	new037.png	1.0	2.0	2.0	860.471842
861.500092	15.901275000000055	trials	recognition	new003.png	1.0	3.0	1.0	877.401367
878.430522	9.589372000000026	trials	recognition	old016.png	0.0	3.0	1.0	888.019894
889.048237	4.0901549999999816	trials	recognition	old002.png	0.0	3.0	1.0	893.138392
894.167235	2.458217999999988	trials	recognition	old011.png	0.0	3.0	1.0	896.625453
897.653358	1.9495620000000145	trials	recognition	new017.png	1.0	3.0	1.0	899.60292
900.63117	2.0989680000000135	trials	recognition	new019.png	1.0	3.0	1.0	902.730138
903.758575	2.5883420000000115	trials	recognition	new007.png	1.0	3.0	1.0	906.346917
