onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.857307	trials	encoding	bd_movie				478.857307
512.900794	5.999185000000011	trials	recognition	old016.png	1.0	1.0	4.0	518.899979
519.930635	7.417652999999973	trials	recognition	new025.png	1.0	2.0	2.0	527.348288
528.377537	4.936498000000029	trials	recognition	old024.png	1.0	2.0	5.0	533.314035
534.342691	2.1167180000001053	trials	recognition	old035.png	1.0	3.0	6.0	536.459409
537.488065	2.886592999999948	trials	recognition	new007.png	1.0	3.0	1.0	540.374658
541.403595	2.065529999999967	trials	recognition	new033.png	1.0	3.0	1.0	543.469125
544.498343	3.2674990000000435	trials	recognition	old037.png	1.0	2.0	5.0	547.765842
548.794904	2.1560930000000553	trials	recognition	old039.png	1.0	3.0	6.0	550.950997
551.980122	1.646654999999896	trials	recognition	old026.png	1.0	3.0	6.0	553.626777
554.655371	1.1468740000000253	trials	recognition	old007.png	1.0	3.0	6.0	555.802245
556.831182	1.3463429999999335	trials	recognition	old003.png	1.0	3.0	6.0	558.177525
559.205931	4.045999000000052	trials	recognition	new013.png	0.0	2.0	5.0	563.25193
564.280961	2.129810999999904	trials	recognition	old017.png	1.0	3.0	6.0	566.410772
567.439397	2.996124000000009	trials	recognition	new039.png	1.0	3.0	1.0	570.435521
571.459989	3.2455920000001015	trials	recognition	old006.png	1.0	3.0	6.0	574.705581
575.734362	1.7067180000000235	trials	recognition	old019.png	1.0	3.0	6.0	577.44108
578.469892	5.016122999999993	trials	recognition	new035.png	0.0	1.0	4.0	583.486015
584.514765	2.9652169999999387	trials	recognition	old033.png	1.0	2.0	5.0	587.479982
588.50942	3.596029000000044	trials	recognition	new001.png	1.0	2.0	2.0	592.105449
593.133855	2.316748999999959	trials	recognition	new032.png	1.0	3.0	1.0	595.450604
596.479135	1.265625	trials	recognition	old028.png	1.0	3.0	6.0	597.74476
598.772947	1.5967489999999316	trials	recognition	old002.png	1.0	3.0	6.0	600.369696
601.397664	5.0868110000000115	trials	recognition	new014.png	1.0	2.0	2.0	606.484475
607.514006	2.9457479999999805	trials	recognition	new015.png	1.0	3.0	1.0	610.459754
611.488598	1.9466239999999289	trials	recognition	old013.png	1.0	3.0	6.0	613.435222
614.464034	1.0363120000000663	trials	recognition	old010.png	1.0	3.0	6.0	615.500346
616.528283	1.4159680000000208	trials	recognition	new017.png	0.0	3.0	6.0	617.944251
618.972939	2.1559049999999615	trials	recognition	new003.png	1.0	3.0	1.0	621.128844
622.157531	2.046124000000077	trials	recognition	old005.png	1.0	3.0	6.0	624.203655
625.23228	5.175560000000019	trials	recognition	new023.png	1.0	2.0	2.0	630.40784
631.436777	4.236810999999989	trials	recognition	new019.png	1.0	3.0	1.0	635.673588
636.702838	2.6458739999999352	trials	recognition	old011.png	1.0	3.0	6.0	639.348712
640.375805	2.6151859999999942	trials	recognition	new009.png	0.0	3.0	6.0	642.990991
644.019616	2.5057489999999234	trials	recognition	new006.png	1.0	3.0	1.0	646.525365
647.554333	2.5754369999999653	trials	recognition	new002.png	1.0	2.0	2.0	650.12977
651.158863	4.035998999999947	trials	recognition	new036.png	1.0	3.0	1.0	655.194862
656.223455	2.9267170000000533	trials	recognition	new037.png	1.0	3.0	1.0	659.150172
660.179235	1.9762490000000525	trials	recognition	old031.png	1.0	3.0	6.0	662.155484
663.184108	1.7854059999999663	trials	recognition	old030.png	1.0	3.0	6.0	664.969514
665.997795	3.545435999999995	trials	recognition	new005.png	1.0	1.0	3.0	669.543231
