onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.846526	trials	encoding	bd_movie				478.846526
547.797748	5.537623000000053	trials	recognition	new013.png	0.0	2.0	5.0	553.335371
554.378746	3.480372999999986	trials	recognition	new039.png	1.0	3.0	1.0	557.859119
558.903306	6.409434999999917	trials	recognition	new032.png	1.0	3.0	1.0	565.312741
566.349272	1.7722179999999526	trials	recognition	new005.png	1.0	3.0	1.0	568.12149
569.162302	2.08434299999999	trials	recognition	old026.png	1.0	3.0	6.0	571.246645
572.297113	3.5393430000000308	trials	recognition	new036.png	1.0	3.0	1.0	575.836456
576.872549	2.337311999999997	trials	recognition	old017.png	1.0	3.0	6.0	579.209861
580.241579	5.090998000000013	trials	recognition	new025.png	1.0	3.0	1.0	585.332577
586.356295	2.2694679999999607	trials	recognition	old010.png	1.0	3.0	6.0	588.625763
589.6477	5.401716999999962	trials	recognition	new006.png	0.0	2.0	5.0	595.049417
596.073229	2.1106550000000652	trials	recognition	old039.png	1.0	3.0	6.0	598.183884
599.20679	3.0407800000000407	trials	recognition	old019.png	1.0	3.0	6.0	602.24757
603.276382	3.11559299999999	trials	recognition	new001.png	1.0	3.0	1.0	606.391975
607.412162	4.046436000000085	trials	recognition	new023.png	1.0	3.0	1.0	611.458598
612.477316	1.9592489999999998	trials	recognition	old028.png	1.0	3.0	6.0	614.436565
615.451002	3.75621799999999	trials	recognition	new033.png	1.0	3.0	1.0	619.20722
620.232876	6.529090999999994	trials	recognition	new014.png	0.0	2.0	5.0	626.761967
627.783716	3.50937399999998	trials	recognition	old030.png	1.0	3.0	6.0	631.29309
632.315464	4.830341999999973	trials	recognition	old035.png	1.0	3.0	6.0	637.145806
638.168493	4.3814049999999725	trials	recognition	old024.png	1.0	3.0	6.0	642.549898
643.572304	5.0084659999999985	trials	recognition	old005.png	1.0	3.0	6.0	648.58077
649.601582	4.208592999999951	trials	recognition	old037.png	1.0	3.0	6.0	653.810175
654.831424	6.313466000000062	trials	recognition	old033.png	1.0	3.0	6.0	661.14489
662.171577	2.645187000000078	trials	recognition	old006.png	1.0	3.0	6.0	664.816764
665.843357	7.545215999999982	trials	recognition	new035.png	1.0	3.0	1.0	673.388573
674.41676	3.0877490000000307	trials	recognition	old007.png	1.0	3.0	6.0	677.504509
678.535133	1.9385620000000472	trials	recognition	old031.png	1.0	3.0	6.0	680.473695
681.495007	1.6486240000000407	trials	recognition	old003.png	1.0	3.0	6.0	683.143631
684.164319	2.7078109999999924	trials	recognition	new015.png	1.0	3.0	1.0	686.87213
687.892598	14.528962999999976	trials	recognition	old013.png	1.0	2.0	5.0	702.421561
703.442561	5.7776850000000195	trials	recognition	new009.png	0.0	2.0	5.0	709.220246
710.249621	14.400430999999912	trials	recognition	new002.png	1.0	2.0	2.0	724.650052
725.670739	1.838436999999999	trials	recognition	new037.png	1.0	3.0	1.0	727.509176
728.530082	1.7784679999999753	trials	recognition	new003.png	1.0	3.0	1.0	730.30855
731.329237	3.4883419999999887	trials	recognition	old016.png	1.0	3.0	6.0	734.817579
735.838673	4.488467000000014	trials	recognition	old002.png	1.0	3.0	6.0	740.32714
741.348077	3.9279050000000097	trials	recognition	old011.png	1.0	3.0	6.0	745.275982
746.296825	2.728968000000009	trials	recognition	new017.png	0.0	3.0	6.0	749.025793
750.04648	4.9585910000000695	trials	recognition	new019.png	1.0	3.0	1.0	755.005071
756.02604	7.418309000000022	trials	recognition	new007.png	1.0	3.0	1.0	763.444349
