onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.83512	trials	encoding	bd_movie				478.83512
490.456834	7.769871999999964	trials	recognition	new017.png	1.0	2.0	2.0	498.226706
499.308612	2.5164680000000317	trials	recognition	old026.png	1.0	3.0	6.0	501.82508
502.876736	5.951560000000029	trials	recognition	old024.png	1.0	1.0	4.0	508.828296
509.895577	4.857278999999949	trials	recognition	old035.png	1.0	3.0	6.0	514.752856
515.796855	4.555655000000002	trials	recognition	new033.png	1.0	3.0	1.0	520.35251
521.398759	3.7853430000000117	trials	recognition	new015.png	1.0	3.0	1.0	525.184102
526.233695	6.249498000000017	trials	recognition	new035.png	1.0	2.0	2.0	532.483193
533.536567	8.713340000000017	trials	recognition	new037.png	1.0	3.0	1.0	542.249907
543.306032	3.3140300000000025	trials	recognition	old028.png	1.0	3.0	6.0	546.620062
547.674124	5.199184999999943	trials	recognition	new006.png	0.0	1.0	4.0	552.873309
553.925871	3.3727179999999635	trials	recognition	new003.png	1.0	3.0	1.0	557.298589
558.344245	6.182497000000012	trials	recognition	old030.png	1.0	3.0	6.0	564.526742
565.580023	9.119996000000015	trials	recognition	new013.png	1.0	1.0	3.0	574.700019
575.749863	3.5769980000000032	trials	recognition	new002.png	0.0	1.0	4.0	579.326861
580.384736	4.287748000000079	trials	recognition	new023.png	1.0	3.0	1.0	584.672484
585.720109	5.398216000000048	trials	recognition	old011.png	1.0	3.0	6.0	591.118325
592.17195	5.88630999999998	trials	recognition	old016.png	1.0	2.0	5.0	598.05826
599.107228	2.8307490000000826	trials	recognition	old039.png	1.0	3.0	6.0	601.937977
603.009289	2.78909299999998	trials	recognition	new039.png	1.0	2.0	2.0	605.798382
606.843538	3.171092000000044	trials	recognition	old007.png	1.0	3.0	6.0	610.01463
611.061098	9.312839999999937	trials	recognition	new019.png	1.0	1.0	3.0	620.373938
621.430844	4.335217000000057	trials	recognition	new036.png	1.0	3.0	1.0	625.766061
626.816717	6.059778999999935	trials	recognition	old033.png	1.0	1.0	4.0	632.876496
633.951839	3.4332180000000108	trials	recognition	new032.png	1.0	3.0	1.0	637.385057
638.436431	8.626934000000006	trials	recognition	old002.png	0.0	1.0	3.0	647.063365
648.139459	7.661778000000027	trials	recognition	new005.png	1.0	1.0	3.0	655.801237
656.875611	3.069311999999968	trials	recognition	old006.png	1.0	3.0	6.0	659.944923
661.01036	11.913275999999996	trials	recognition	new007.png	0.0	1.0	4.0	672.923636
673.998042	3.1702799999999343	trials	recognition	old013.png	1.0	2.0	5.0	677.168322
678.232821	2.3627180000000862	trials	recognition	new009.png	0.0	2.0	5.0	680.595539
681.668133	3.297747999999956	trials	recognition	old017.png	1.0	3.0	6.0	684.965881
686.018475	2.324905000000058	trials	recognition	old003.png	1.0	2.0	5.0	688.34338
689.403505	3.6271540000000186	trials	recognition	new001.png	1.0	3.0	1.0	693.030659
694.087721	1.64540599999998	trials	recognition	old031.png	1.0	3.0	6.0	695.733127
696.788533	3.4356859999999187	trials	recognition	new014.png	0.0	2.0	5.0	700.224219
701.291062	3.6379049999999324	trials	recognition	new025.png	1.0	2.0	2.0	704.928967
705.992092	3.464653999999996	trials	recognition	old019.png	1.0	2.0	5.0	709.456746
710.50959	2.3084049999999934	trials	recognition	old005.png	1.0	3.0	6.0	712.817995
713.877932	3.329529999999977	trials	recognition	old010.png	1.0	3.0	6.0	717.207462
718.279087	3.001716999999985	trials	recognition	old037.png	1.0	3.0	6.0	721.280804
