onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.838651	trials	encoding	bd_movie				478.838651
584.254953	15.261618999999996	trials	recognition	old040.png	1.0	2.0	5.0	599.516572
600.558727	6.468467000000032	trials	recognition	new024.png	1.0	2.0	2.0	607.027194
608.060787	3.7588419999999587	trials	recognition	old009.png	1.0	3.0	6.0	611.819629
612.863035	7.004185000000007	trials	recognition	old004.png	0.0	1.0	3.0	619.86722
620.898313	6.138465999999994	trials	recognition	new008.png	1.0	3.0	1.0	627.036779
628.067279	5.146841999999992	trials	recognition	new021.png	1.0	3.0	1.0	633.214121
634.23587	2.2458740000000716	trials	recognition	old034.png	1.0	3.0	6.0	636.481744
637.536963	1.845405000000028	trials	recognition	old036.png	1.0	3.0	6.0	639.382368
640.404461	1.7339680000000044	trials	recognition	old025.png	1.0	3.0	6.0	642.138429
643.17196	1.9702179999999316	trials	recognition	old001.png	1.0	3.0	6.0	645.142178
646.19074	2.4206239999999752	trials	recognition	old015.png	0.0	3.0	1.0	648.611364
649.640739	4.301903999999922	trials	recognition	new012.png	1.0	1.0	3.0	653.942643
654.992549	1.5171869999999217	trials	recognition	old008.png	1.0	3.0	6.0	656.509736
657.543423	3.8896550000000616	trials	recognition	new027.png	1.0	1.0	3.0	661.433078
662.461703	3.2600289999999177	trials	recognition	old029.png	1.0	3.0	6.0	665.721732
666.763076	1.818405000000098	trials	recognition	old018.png	1.0	3.0	6.0	668.581481
669.630731	4.24021700000003	trials	recognition	new022.png	0.0	1.0	4.0	673.870948
674.898823	3.7332480000000032	trials	recognition	old032.png	1.0	3.0	6.0	678.632071
679.683883	3.252779999999916	trials	recognition	new028.png	1.0	3.0	1.0	682.936663
683.968225	1.46062500000005	trials	recognition	new029.png	1.0	3.0	1.0	685.42885
686.452662	1.5494679999999335	trials	recognition	old014.png	0.0	3.0	1.0	688.00213
689.036661	3.9485919999999624	trials	recognition	old021.png	0.0	3.0	1.0	692.985253
694.021659	1.7675930000000335	trials	recognition	new031.png	1.0	3.0	1.0	695.789252
696.822532	1.9534059999999727	trials	recognition	new040.png	1.0	3.0	1.0	698.775938
699.806844	1.801780000000008	trials	recognition	old012.png	1.0	3.0	6.0	701.608624
702.640718	2.4959049999999934	trials	recognition	old020.png	0.0	2.0	2.0	705.136623
706.158779	4.166435999999976	trials	recognition	new030.png	1.0	1.0	3.0	710.325215
711.360527	2.9564359999999397	trials	recognition	new018.png	1.0	3.0	1.0	714.316963
715.345213	1.5135610000000952	trials	recognition	old022.png	1.0	3.0	6.0	716.858774
717.879305	2.4211559999999963	trials	recognition	new020.png	1.0	3.0	1.0	720.300461
721.330429	1.5126240000000735	trials	recognition	new016.png	1.0	3.0	1.0	722.843053
723.864678	4.81571699999995	trials	recognition	old038.png	0.0	3.0	1.0	728.680395
729.716488	3.315686000000028	trials	recognition	new038.png	1.0	3.0	1.0	733.032174
734.067924	1.502405000000067	trials	recognition	new011.png	1.0	3.0	1.0	735.570329
736.602016	2.2345929999999044	trials	recognition	new010.png	0.0	3.0	6.0	738.836609
739.869734	2.594718000000057	trials	recognition	new034.png	1.0	3.0	1.0	742.464452
743.487482	1.5491250000000036	trials	recognition	new026.png	1.0	3.0	1.0	745.036607
746.071794	4.549873000000048	trials	recognition	old027.png	0.0	3.0	1.0	750.621667
751.657135	1.0888749999999163	trials	recognition	old023.png	0.0	3.0	1.0	752.74601
753.774166	1.257780999999909	trials	recognition	new004.png	1.0	3.0	1.0	755.031947
