onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.852495	trials	encoding	bd_movie				478.852495
528.508444	7.693871999999942	trials	recognition	new012.png	1.0	2.0	2.0	536.202316
537.24319	5.343561000000022	trials	recognition	new027.png	0.0	1.0	4.0	542.586751
543.623813	4.747372999999925	trials	recognition	new029.png	0.0	2.0	5.0	548.371186
549.412779	5.841217000000029	trials	recognition	new004.png	0.0	2.0	5.0	555.253996
556.297995	4.853280000000041	trials	recognition	old025.png	1.0	2.0	5.0	561.151275
562.193618	7.339808999999946	trials	recognition	new034.png	0.0	3.0	6.0	569.533427
570.560177	8.431558999999993	trials	recognition	old008.png	1.0	1.0	4.0	578.991736
580.015798	7.188496999999984	trials	recognition	new024.png	0.0	2.0	5.0	587.204295
588.235451	4.729216999999949	trials	recognition	old020.png	1.0	3.0	6.0	592.964668
593.995449	3.7511550000000398	trials	recognition	new011.png	0.0	2.0	5.0	597.746604
598.776509	2.737780999999927	trials	recognition	old036.png	0.0	2.0	2.0	601.51429
602.543758	3.327810999999997	trials	recognition	old018.png	1.0	1.0	4.0	605.871569
606.901881	3.029592999999977	trials	recognition	new028.png	0.0	2.0	5.0	609.931474
610.961286	1.0678120000000035	trials	recognition	new020.png	1.0	2.0	2.0	612.029098
613.058566	3.5479669999999714	trials	recognition	old014.png	0.0	3.0	1.0	616.606533
617.635158	4.657622999999944	trials	recognition	new021.png	1.0	2.0	2.0	622.292781
623.322312	2.247436999999991	trials	recognition	new031.png	0.0	3.0	6.0	625.569749
626.598186	2.928248999999937	trials	recognition	old023.png	1.0	1.0	4.0	629.526435
630.555684	1.3477179999999862	trials	recognition	old004.png	1.0	2.0	5.0	631.903402
632.932214	1.6992500000000064	trials	recognition	old009.png	0.0	2.0	2.0	634.631464
635.658307	2.918311000000017	trials	recognition	old022.png	1.0	2.0	5.0	638.576618
639.605181	2.0080920000000333	trials	recognition	old034.png	1.0	2.0	5.0	641.613273
642.642929	1.6867180000000417	trials	recognition	old032.png	0.0	2.0	2.0	644.329647
645.357709	0.8485309999999799	trials	recognition	old029.png	0.0	3.0	1.0	646.20624
647.235084	2.748654999999985	trials	recognition	new022.png	0.0	2.0	5.0	649.983739
651.01227	2.7077490000000353	trials	recognition	old001.png	1.0	1.0	4.0	653.720019
654.748487	1.2980310000000372	trials	recognition	old027.png	0.0	2.0	2.0	656.046518
657.074705	3.428655000000049	trials	recognition	old015.png	1.0	1.0	4.0	660.50336
661.532578	3.807405000000017	trials	recognition	new040.png	0.0	1.0	4.0	665.339983
666.368607	3.0329679999999826	trials	recognition	old012.png	0.0	2.0	2.0	669.401575
670.427231	2.3548110000000406	trials	recognition	new038.png	1.0	2.0	2.0	672.782042
673.808886	1.2174989999999752	trials	recognition	new010.png	0.0	1.0	4.0	675.026385
676.054541	4.128029000000083	trials	recognition	new026.png	0.0	2.0	5.0	680.18257
681.211164	1.7770929999999225	trials	recognition	new018.png	1.0	3.0	1.0	682.988257
684.015538	1.8377179999999953	trials	recognition	old040.png	0.0	2.0	2.0	685.853256
686.88063	3.9455920000000333	trials	recognition	old021.png	1.0	2.0	5.0	690.826222
691.851253	2.8354369999999562	trials	recognition	old038.png	1.0	2.0	5.0	694.68669
695.711908	3.226530000000025	trials	recognition	new030.png	0.0	2.0	5.0	698.938438
699.96375	3.6148110000000315	trials	recognition	new016.png	0.0	2.0	5.0	703.578561
704.603654	3.360373999999979	trials	recognition	new008.png	0.0	2.0	5.0	707.964028
