onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.849339	trials	encoding	bd_movie				478.849339
583.767422	7.062465999999972	trials	recognition	new013.png	0.0	2.0	5.0	590.829888
591.856043	3.8151550000000043	trials	recognition	new039.png	0.0	2.0	5.0	595.671198
596.693385	3.3791860000000042	trials	recognition	new032.png	0.0	2.0	5.0	600.072571
601.123977	5.381934999999999	trials	recognition	new005.png	0.0	1.0	4.0	606.505912
607.539068	3.9224049999999124	trials	recognition	old026.png	0.0	1.0	3.0	611.461473
612.490504	3.1795299999999997	trials	recognition	new036.png	0.0	2.0	5.0	615.670034
616.689783	3.3530299999999897	trials	recognition	old017.png	1.0	3.0	6.0	620.042813
621.059719	4.0539360000000215	trials	recognition	new025.png	0.0	1.0	4.0	625.113655
626.12953	3.1129979999999478	trials	recognition	old010.png	1.0	2.0	5.0	629.242528
630.259997	2.264530000000036	trials	recognition	new006.png	1.0	1.0	3.0	632.524527
633.540089	2.6975620000000617	trials	recognition	old039.png	1.0	3.0	6.0	636.237651
637.256869	2.3867179999999735	trials	recognition	old019.png	1.0	2.0	5.0	639.643587
640.661993	1.908529999999928	trials	recognition	new001.png	0.0	2.0	5.0	642.570523
643.588616	2.6178429999999935	trials	recognition	new023.png	1.0	1.0	3.0	646.206459
647.224396	2.037093000000027	trials	recognition	old028.png	1.0	2.0	5.0	649.261489
650.279301	2.26759299999992	trials	recognition	new033.png	0.0	2.0	5.0	652.546894
653.564706	2.477155000000039	trials	recognition	new014.png	0.0	3.0	6.0	656.041861
657.059642	1.8915929999999435	trials	recognition	old030.png	1.0	2.0	5.0	658.951235
659.982079	1.9721550000000434	trials	recognition	old035.png	0.0	2.0	2.0	661.954234
662.97239	2.597279999999955	trials	recognition	old024.png	1.0	1.0	4.0	665.56967
666.587732	2.3266869999999926	trials	recognition	old005.png	1.0	2.0	5.0	668.914419
669.932606	1.7968430000000808	trials	recognition	old037.png	1.0	2.0	5.0	671.729449
672.747511	1.6612179999999626	trials	recognition	old033.png	0.0	1.0	3.0	674.408729
675.42526	2.903530000000046	trials	recognition	old006.png	0.0	1.0	3.0	678.32879
679.349352	2.0336240000000316	trials	recognition	new035.png	0.0	2.0	5.0	681.382976
682.398695	2.923185999999987	trials	recognition	old007.png	1.0	2.0	5.0	685.321881
686.337193	1.9736870000000408	trials	recognition	old031.png	1.0	2.0	5.0	688.31088
689.326285	2.3237810000000536	trials	recognition	old003.png	1.0	1.0	4.0	691.650066
692.665472	1.3037489999999252	trials	recognition	new015.png	0.0	2.0	5.0	693.969221
694.984846	1.943311000000108	trials	recognition	old013.png	0.0	1.0	3.0	696.928157
697.943313	1.3546559999999772	trials	recognition	new009.png	0.0	2.0	5.0	699.297969
700.314125	1.5732490000000325	trials	recognition	new002.png	0.0	2.0	5.0	701.887374
702.902686	2.743498999999929	trials	recognition	new037.png	0.0	2.0	5.0	705.646185
706.66156	1.7528429999999844	trials	recognition	new003.png	1.0	2.0	2.0	708.414403
709.429652	1.4534689999999273	trials	recognition	old016.png	1.0	2.0	5.0	710.883121
711.89862	1.813592999999969	trials	recognition	old002.png	1.0	2.0	5.0	713.712213
714.727463	2.344186000000036	trials	recognition	old011.png	1.0	2.0	5.0	717.071649
718.085055	1.688592999999969	trials	recognition	new017.png	1.0	1.0	3.0	719.773648
720.798304	3.4768419999999196	trials	recognition	new019.png	1.0	2.0	2.0	724.275146
725.300677	2.6016240000000153	trials	recognition	new007.png	0.0	2.0	5.0	727.902301
