onset	duration	nwb_table	stim_phase	stimulus_file	response_correct	response_confidence	actual_response	response_time
0.0	478.838495	trials	encoding	bd_movie				478.838495
594.363199	31.318142999999964	trials	recognition	new012.png	0.0	1.0	4.0	625.681342
626.731467	10.25971400000003	trials	recognition	new027.png	0.0	2.0	5.0	636.991181
638.035619	12.030432000000019	trials	recognition	new029.png	1.0	3.0	1.0	650.066051
651.112738	13.538995	trials	recognition	new004.png	1.0	1.0	3.0	664.651733
665.72017	4.386278999999945	trials	recognition	old025.png	1.0	3.0	6.0	670.106449
671.177511	8.446622000000048	trials	recognition	new034.png	1.0	3.0	1.0	679.624133
680.661601	9.765528000000018	trials	recognition	old008.png	1.0	3.0	6.0	690.427129
691.463285	4.754684999999995	trials	recognition	new024.png	0.0	1.0	4.0	696.21797
697.257157	5.359872999999993	trials	recognition	old020.png	1.0	1.0	4.0	702.61703
703.648092	3.909966999999938	trials	recognition	new011.png	0.0	3.0	6.0	707.558059
708.590746	11.666371000000026	trials	recognition	old036.png	0.0	1.0	3.0	720.257117
721.287616	8.115091000000007	trials	recognition	old018.png	1.0	1.0	4.0	729.402707
730.434738	5.765121999999906	trials	recognition	new028.png	1.0	3.0	1.0	736.19986
737.231485	4.643592000000012	trials	recognition	new020.png	1.0	3.0	1.0	741.875077
742.909483	5.214934999999969	trials	recognition	old014.png	1.0	3.0	6.0	748.124418
749.155043	7.356715000000008	trials	recognition	new021.png	1.0	2.0	2.0	756.511758
757.543039	10.076090000000022	trials	recognition	new031.png	0.0	1.0	4.0	767.619129
768.649285	8.746621000000005	trials	recognition	old023.png	1.0	1.0	4.0	777.395906
778.429906	6.864810000000034	trials	recognition	old004.png	1.0	1.0	4.0	785.294716
786.324434	4.271748000000002	trials	recognition	old009.png	1.0	1.0	4.0	790.596182
791.634401	2.419936000000007	trials	recognition	old022.png	1.0	3.0	6.0	794.054337
795.083399	8.541466000000014	trials	recognition	old034.png	1.0	3.0	6.0	803.624865
804.658145	6.844965999999999	trials	recognition	old032.png	0.0	3.0	1.0	811.503111
812.539236	6.926278000000025	trials	recognition	old029.png	1.0	3.0	6.0	819.465514
820.495295	4.215310999999929	trials	recognition	new022.png	0.0	3.0	6.0	824.710606
825.739418	4.3331230000000005	trials	recognition	old001.png	1.0	2.0	5.0	830.072541
831.102166	8.113966000000005	trials	recognition	old027.png	1.0	1.0	4.0	839.216132
840.251569	4.638404000000037	trials	recognition	old015.png	1.0	3.0	6.0	844.889973
845.92141	7.402309999999943	trials	recognition	new040.png	1.0	3.0	1.0	853.32372
854.353938	4.318310999999994	trials	recognition	old012.png	1.0	3.0	6.0	858.672249
859.700936	5.768591000000015	trials	recognition	new038.png	1.0	1.0	3.0	865.469527
866.506464	8.065996999999925	trials	recognition	new010.png	1.0	1.0	3.0	874.572461
875.602804	2.2940929999999753	trials	recognition	new026.png	1.0	1.0	3.0	877.896897
878.931209	2.7651550000000498	trials	recognition	new018.png	1.0	1.0	3.0	881.696364
882.727958	4.75421700000004	trials	recognition	old040.png	1.0	2.0	5.0	887.482175
888.51333	3.845248999999967	trials	recognition	old021.png	1.0	3.0	6.0	892.358579
893.39361	2.943999000000076	trials	recognition	old038.png	1.0	3.0	6.0	896.337609
897.372389	7.9807160000000295	trials	recognition	new030.png	1.0	1.0	3.0	905.353105
906.382605	4.895029000000022	trials	recognition	new016.png	1.0	3.0	1.0	911.277634
912.311852	5.352903999999967	trials	recognition	new008.png	1.0	1.0	3.0	917.664756
